Species,Latitude,Longitude,x,y
15,72.63066787762459,-158.0358931835303,532123.4293202761,8059538.439215902
12,72.65313267676481,-158.10786020418394,529688.4578818799,8062007.0409806045
14,72.65556129928217,-158.16501916229365,527782.6790643635,8062250.562610201
15,72.4901160958899,-158.45602744985615,518267.30845140584,8043684.917018268
11,72.65176747914471,-158.16851462363854,527672.2418828874,8061825.787720817
15,72.937212506546,-158.15841612126974,527561.5410383944,8093669.206209476
14,72.82898579507584,-158.12221862547187,528923.682124043,8081614.518890424
12,72.65655900568362,-158.10308341342886,529841.6974736876,8062391.575175058
15,72.66329244527014,-158.08014898295872,530593.1951733032,8063154.152743186
14,72.65669209997347,-158.10049050370353,529927.7389880589,8062407.711179049
15,72.65906983693174,-158.0820770985605,530536.275952761,8062682.192429149
11,72.65543900347878,-158.15717736691448,528043.778662006,8062240.568511383
13,72.6605597078495,-158.0945600033619,530118.5324529328,8062842.0617442215
13,72.64949096361737,-158.1600102328059,527958.8091177283,8061575.807732932
15,72.47931413895567,-158.51333558157071,516352.6266672769,8042463.518237661
13,72.64617659374822,-158.1166510108431,529407.3567101946,8061226.846159777
13,72.64357424801902,-158.13400785478558,528833.7584926082,8060928.164918281
12,72.65688931885931,-158.10431294753172,529800.2420516503,8062427.806743792
13,inf,inf,-306320234740.95496,-481924776742.4262
14,72.53927583401334,-158.286913044903,523881.08566124534,8049227.62675714
14,72.67731842436494,-158.12647261122103,529029.8545540373,8064695.573626735
14,72.65123674618269,-158.10680103745193,529726.849214438,8061796.097068222
11,72.65101057938027,-158.17691792267937,527393.7495626899,8061737.509049991
11,72.66010740252725,-158.08916430102707,530298.7681681472,8062794.328283165
15,72.3847977340921,-158.6719968983504,511078.97729461716,8031884.537110255
13,72.38095279494111,-158.19426258662364,527220.5703443481,8031607.847724103
15,72.64360188740639,-158.12627607573802,529091.1317819073,8060934.978202506
15,72.5754278799555,-157.7593194297185,541464.9623204764,8053546.909724754
15,72.65628502950327,-158.09703292529778,530043.4519470475,8062364.034732174
14,72.23887760994289,-158.964596549823,501205.41139176313,8015577.979189333
15,72.55705614698407,-158.21528946706349,526253.7093141944,8051240.737929807
15,72.65455840233304,-158.09730854734875,530037.1785182991,8062171.312804194
12,72.66374153731147,-158.08085611311233,530568.9113731108,8063203.882993054
13,72.65970680971127,-158.10283879023052,529844.5877079435,8062742.796107334
15,72.653855977541,-158.16913664964648,527648.317093147,8062058.450914337
13,72.64790766648306,-158.1871476497031,527057.9905065105,8061386.771372698
14,72.40606433779108,-158.58272229483623,514077.9038937731,8034275.385397116
11,72.69824586962045,-158.11096659557896,529510.5498834228,8067037.353630734
15,72.6419186467249,-157.88872560359334,537003.2566828723,8060878.015489327
13,72.65920131501326,-158.15510020974247,528106.9818232675,8062661.185064966
11,72.66236599777554,-158.08284932540946,530504.9702591291,8063049.44485132
15,72.65542675559789,-158.13665184179686,528726.7152939176,8062248.90882014
15,72.76248928996266,-158.12903106913456,528806.932032741,8074194.225822444
13,72.65156261700925,-158.17125241599857,527581.4475415252,8061801.677450897
13,72.65857233763164,-158.15134790138933,528232.7930143826,8062592.790520778
14,72.65160822591776,-158.17966905000196,527301.2808586566,8061802.91689601
13,72.64976670476187,-158.1664569582838,527743.8171633098,8061603.572501048
13,72.65826845666831,-158.15821703050844,528004.761112659,8062555.677970026
15,72.53804285812042,-158.30367527776653,523321.34048605117,8049083.513022489
15,72.6523067405599,-158.16241241492,527874.4751797569,8061888.760007412
11,72.66614585101959,-158.1462117932526,528391.6328808593,8063439.955464882
14,72.27167904055018,-158.26464865270856,524991.8511464407,8019389.20792103
11,72.65067781906211,-158.18017780516143,527285.7674740155,8061698.908336052
13,72.65063307050369,-158.1081481157636,529683.0201195722,8061728.097729382
14,72.65827771745218,-158.0769931668849,530706.7483526544,8062596.43521364
15,72.65801527724791,-158.0990777405931,529972.5247874333,8062556.0003459025
13,72.66293018607477,-158.14845618998703,528322.0917789175,8063080.223026896
13,72.65481998124123,-158.09763986200596,530025.7160917501,8062200.322945275
15,72.64053932286697,-158.1833885867592,527194.2952266032,8060566.607440642
13,72.64227550551878,-157.66991170683207,544287.4607000452,8061065.976075144
14,72.63846847220007,-158.19540025475703,526797.4078666095,8060330.2236036165
15,72.6539794265016,-158.14685767635805,528389.4456574357,8062082.619855848
11,72.65252461001961,-158.10221079332044,529877.4597678769,8061942.021618324
15,72.65744721036005,-158.09798758190541,530009.7427320722,8062493.184154263
14,72.48341195720153,-158.43722147360694,518905.8262196763,8042942.935726101
12,72.69499990444432,-157.9130952133613,536084.655275773,8066783.454193203
13,72.65373128219046,-158.10206619951458,529880.2578673752,8062076.683127427
13,72.64302567550669,-158.12186432233364,529238.9544150602,8060872.852027302
15,72.66165811455588,-158.13340203522026,528824.8059888539,8062945.504163905
13,72.65502784200864,-158.1638085971404,527823.7853271522,8062191.62188532
14,72.66509284323575,-158.15293091473336,528169.8682243964,8063319.33803229
14,72.6704707084409,-158.0520910430011,531513.6557317373,8063969.311390403
13,72.65392301309392,-158.1015363749036,529897.5673647011,8062098.33218866
13,72.65375618943992,-158.10227665324857,529873.2135848942,8062079.356475779
14,72.66181357831627,-158.08098925579392,530567.7763814364,8062988.775755698
11,72.66135483561327,-158.09341514684735,530155.272694801,8062931.323259003
15,72.65774238863668,-158.0835142298236,530490.7315416049,8062533.401787234
13,72.65202592158617,-158.1733484083083,527510.9833463354,8061852.392324386
14,inf,inf,-7190630459.661272,-82478391626.71344
13,72.65859541358618,-158.15674777861983,528053.1254865444,8062592.832569263
13,72.65557327418152,-158.1001295514875,529941.6184576235,8062283.099860476
13,72.65704645421474,-158.0987409413582,529985.3515492947,8062448.108223573
13,inf,inf,-243468906665.13,-426234817217.48285
13,72.65430272814423,-158.09787629206463,530018.7166433953,8062142.511478281
15,72.66908428840244,-158.08645116059887,530373.7733142538,8063796.959358622
13,72.65340430548954,-158.09782262784586,530022.0084674943,8062042.33033957
13,72.65702200236599,-158.09372875446022,530152.1393577066,8062447.891763056
14,72.64777441974805,-158.115450159976,529444.7049658429,8061405.653241296
15,72.6616582276644,-158.08877128208906,530309.2147613477,8062967.50191639
15,72.65345903701008,-158.09149882292212,530232.3406383066,8062051.60894875
14,72.65130252639698,-158.1045748197345,529800.8262915219,8061804.5379259195
11,72.6561109373653,-158.0997136761055,529954.5555178984,8062343.277098283
12,72.66570797931948,-158.1652860475314,527758.0595812252,8063382.193599774
15,72.66036590593002,-158.09539122552818,530091.2103936321,8062820.028621321
15,72.65271676055562,-158.10444507688973,529802.7904169535,8061962.342945578
13,72.64236823292448,-158.11248081624683,529552.4573162514,8060804.117234792
15,72.64024032212699,-158.13626732164616,528763.883707648,8060555.219949023
14,72.49487355317747,-157.91357699116173,536472.5653589121,8044462.687838687
11,72.65651302528862,-158.09650076676917,530060.7738707598,8062389.731288099
15,72.65037314292164,-158.10732836563145,529710.7327802302,8061699.51151361
13,72.25136100123878,-158.1651064085745,528406.1916728002,8017167.193015995
14,72.66122928791056,-158.07537844640433,530755.3916432934,8062926.471812025
15,72.54118439564019,-158.29374606543132,523649.75591816707,8049437.805486758
13,72.65518552410533,-158.17817170608612,527345.6475508488,8062202.608989117
11,72.65621923281304,-158.0937381270978,530153.1795302889,8062358.348061037
12,72.64248106873214,-158.20607499815372,526435.9818993113,8060773.055410695
15,72.65765581120455,-158.10232961213362,529864.9461555461,8062514.285399864
13,72.65631720060821,-158.16110152437673,527911.8462640068,8062336.692828418
14,72.6552719737219,-158.09725710652717,530037.6930186566,8062250.928641015
11,72.66601269128618,-158.0810340571386,530559.1149662944,8063457.110920305
13,72.47144262398365,-158.4483124075949,518545.509144535,8041604.386817853
14,72.66809882816807,-158.05394570865175,531456.1714421202,8063703.786803168
14,72.65945136134668,-158.08733692754765,530360.6638541917,8062722.0784664955
13,72.39973787876639,-158.18278624770562,527579.7731393396,8033708.30962647
15,72.6683899541066,-158.110016797392,529591.4613567924,8063707.742722427
15,71.98042099453782,-158.5856227020458,514306.97289131896,7986797.830061896
11,72.47597794077068,-158.44119478796463,518780.06363481964,8042112.479246814
15,72.55092677179759,-158.36039549960597,521406.42719805625,8050499.485706067
14,72.65158278797843,-158.10616503050744,529747.4401815198,8061835.0089153815
13,72.65921616917332,-158.08904054561532,530304.3933576705,8062694.984800007
13,72.62825100088094,-158.05072578401402,531633.5168202841,8059260.994068085
13,72.654176877474,-158.10408923636587,529812.2005619158,8062125.377932112
13,72.65701909653158,-158.08284010245555,530514.3904178662,8062453.070281495
15,72.65596187141203,-158.1023753874581,529866.2490033113,8062325.3242640095
14,72.60978473117203,-158.0743767954987,530877.1877114187,8057189.019994877
11,72.65017028102649,-158.1117548020434,529563.7525545591,8061674.699208044
15,72.65344655652231,-158.1135729799701,529497.8446887444,8062039.234023137
15,72.60960733857746,-158.06607235766663,531154.4971152277,8057173.524262278
13,72.63727114270736,-158.1292580881537,529002.0934206197,8060227.414945977
12,72.6586280538991,-158.0977125952632,530016.9108403685,8062625.030256879
14,72.65939574745711,-158.08300789927716,530504.7580607338,8062718.070331375
14,72.64852816073505,-158.1063429747886,529746.5911835926,8061494.214180687
13,71.07441332819315,-163.47401593989312,338172.8884554101,7891676.461949231
15,72.65545480399759,-158.10120103511227,529906.1669936227,8062269.351793921
15,72.65575196302049,-158.0955567798404,530093.4587541326,8062305.317202016
13,72.64936917764172,-158.11652812857793,529406.2059624754,8061583.00103757
15,72.65330639351177,-158.16865685209115,527665.1312632568,8061997.371711653
14,72.47257188729773,-158.11928174892745,529603.7650516352,8041862.180403882
13,72.6585812744108,-158.0899506640277,530275.1927772869,8062623.710933086
15,72.66535229150571,-158.13526899610997,528756.774293228,8063356.65227589
15,72.65518829490887,-158.09244682472186,530197.879558216,8062244.008909946
15,72.65784073102962,-158.10225707562205,529867.0507314646,8062534.9470486315
13,72.6517714669361,-158.17529507165304,527446.591995071,8061823.119426607
15,72.65637656771742,-158.16398191452595,527815.9232358735,8062341.977482653
15,72.65874876436345,-158.09073419856995,530248.8452168849,8062641.997314595
14,72.64872551756109,-158.20062004985456,526608.3344384946,8061471.971980284
14,72.66500235408563,-158.13404160233188,528798.1520895947,8063318.209187123
13,72.64336832301296,-158.1204244741499,529286.3333711864,8060911.772191521
13,72.64899175771542,-158.12177871294355,529232.0684102002,8061538.339731186
14,72.65810242486033,-158.10018515561825,529935.5392793913,8062565.167953019
13,72.65739104466806,-158.10052786825582,529925.3275980527,8062485.651290217
13,72.6181818600655,-158.13941932862974,528694.1944584977,8058093.346083874
13,72.65393758359961,-158.09652256111823,530064.372858996,8062102.461631783
15,72.64721391709095,-158.11153543626642,529575.9342659969,8061345.060444606
13,72.52037399733058,-158.3282286273138,522521.0720789827,8047103.338699634
14,72.65652759810385,-158.09034543190748,530265.5323530528,8062394.449876616
13,72.64167651669553,-158.09564902643154,530114.0437879264,8060735.329909331
12,72.49307077576935,-158.4577481287179,518206.5525175243,8044013.968918146
11,72.65329524772493,-158.16639606562063,527740.3777905777,8061997.171914449
15,72.65774519298671,-158.0813422691058,530562.9810239887,8062534.819196457
15,72.38858838519289,-158.16373177353765,528240.0987881591,8032473.5797878895
14,72.65472889424825,-158.09968301909157,529957.8877609272,8062189.142428279
15,72.65968271906306,-158.07881842150292,530643.6245603,8062752.212389135
15,72.66037432042165,-158.14709312430202,528371.4753457067,8062795.7880936675
14,73.11209092738041,-158.40402010308048,519324.31876705564,8113080.1053521065
15,72.65613700365721,-158.1089956218271,529645.7016757732,8062341.576273081
14,72.65417439890281,-158.09635640449767,530069.5038826755,8062128.958682595
13,72.63130377003245,-158.12902913669353,529019.3761078038,8059561.935342129
12,72.65138052183808,-158.0996086326327,529965.9653111418,8061815.709748479
14,72.65713518146217,-158.08698010015829,530376.463170535,8062463.918188308
11,72.65518253375757,-158.16412942575596,527812.870276093,8062208.727406646
12,72.63639439233303,-158.19492040477118,526816.4912831512,8060099.09539009
12,72.65540953065417,-158.0987394627203,529988.1423457431,8062265.530227955
14,72.6543307778413,-158.10361756823102,529827.638309396,8062142.777967826
11,72.65912061554467,-158.0884056001651,530325.6761537307,8062684.64766993
14,72.65802442188117,-158.10177707677454,529882.7121387848,8062555.674432342
15,72.65389392852892,-158.10102750220116,529914.548223888,8062095.341696083
13,72.64399843258195,-158.12426961943652,529157.28830986,8060980.181641651
14,72.65093001451373,-158.1715410972259,527572.8144337469,8061730.984703547
14,inf,inf,-887713721071.9165,-495978365820.848
14,72.65689462577234,-158.16064052190876,527926.2831623505,8062401.312820527
11,72.65552778215007,-158.15741834743076,528035.6218279018,8062250.358237301
13,72.39556651824986,-158.31155681910104,523239.46991866094,8033188.608791881
13,72.65730659623709,-158.09092527353894,530244.9254856517,8062481.045132947
15,72.64238400416865,-158.16809463874677,527700.7242191752,8060779.355094006
13,72.65609716863752,-158.1494422055385,528300.0998640433,8062317.61007034
13,72.64929119473022,-158.1798989515052,527297.1611023793,8061544.371576631
14,72.651266085748,-158.0907194182885,530261.9806947415,8061807.405411254
14,72.65391603007008,-158.1654096419175,527772.2389483612,8062066.869694021
15,72.65420423621654,-158.11045786576918,529600.2477701611,8062125.277635367
14,72.65736619792727,-158.18737828260092,527036.0303049089,8062441.670231087
14,72.65575196301914,-158.09555677987584,530093.4587529565,8062305.317201846
15,72.64314384502065,-158.12105221534048,529265.8000916737,8060886.428183306
15,72.65419736989129,-158.10366998794066,529826.1163444006,8062127.871886775
13,72.648218957759,-158.10195419180437,529893.1839912412,8061461.9066178035
15,72.65931431526793,-158.09127339416568,530229.9537810066,8062704.805839412
13,72.65583937762905,-158.09147707155725,530229.0456051382,8062317.117209846
15,72.65268136149312,-158.10968172265748,529628.5924487519,8061955.802188284
15,72.65653663649931,-158.15795035634625,528016.3424139451,8062362.636604244
13,72.65840783136028,-158.10728484877765,529698.8518623849,8062595.705503677
14,72.65472178964635,-158.10901094941488,529647.5349777172,8062183.718596387
13,72.65754810670828,-158.0974236053716,530028.3355895877,8062504.719958664
15,72.65073918429468,-158.18056600075795,527272.7546179463,8061705.576572959
14,72.65174943747535,-158.10912405951703,529648.6923140365,8061852.132649672
11,72.65298863371925,-158.17307073747125,527518.7443185907,8061959.900020255
13,72.65937903638414,-158.08649063316548,530388.9375174356,8062714.439793481
12,72.67588900970651,-158.11673534966903,529355.7776118366,8064540.875092547
15,72.54435299253919,-158.23533613640754,525601.0907407624,8049815.179916655
15,72.65931380704379,-158.11118825628424,529567.5054284788,8062694.8291422175
15,72.65902136235636,-158.0878795708115,530343.3424038604,8062673.843063513
11,72.6506153289913,-158.10512811582197,529783.5559263197,8061727.61480921
15,72.6541894710712,-158.0996414590695,529960.1731106812,8062128.997133884
14,72.64375343052876,-158.10633157414418,529754.8998039488,8060961.656890317
11,72.647375798821,-158.10727938993972,529717.3350650935,8061365.218404858
13,72.65547724817047,-158.10018993176593,529939.7701149732,8062272.359216433
15,72.67333771416786,-158.0538347505666,531450.6482492802,8064288.173153971
11,72.6578772033506,-158.09256269283964,530189.4900382288,8062543.864947882
13,72.65680809793895,-158.09656288033796,530058.2120023613,8062422.611899988
14,72.64830952050718,-158.11827570791755,529349.7780982641,8061463.953586128
14,72.66338310169321,-158.08366276144474,530476.1847383549,8063162.476766279
13,72.64514630685031,-158.12483481653425,529136.6046400969,8061107.939083016
14,72.41557470961986,-157.83687894148446,539218.3420854502,8035666.852784297
15,inf,inf,-52424133974.051254,-330437911329.3821
11,72.39036771420827,-157.82834298613528,539560.9322813579,8032861.178428501
14,72.59148417530783,-158.00462912653623,533237.5043893113,8055185.09575748
14,72.65575196301914,-158.09555677987584,530093.4587529565,8062305.317201846
15,72.65820231879464,-158.09091337873775,530243.8079564631,8062580.957822894
14,72.6532743715273,-158.1131243590708,529513.0563511982,8062020.249363447
13,71.7821077599107,-157.80540996810393,541681.1230692846,7965041.481079885
11,61.581623054437856,-167.02957749592622,74442.84530523035,6853862.548074353
14,72.65287725862679,-158.11826039136474,529342.8035486006,8061973.438145119
14,72.65610091308231,-158.10733211661199,529701.1063933057,8062338.373171484
13,72.65208587069267,-158.12649025704567,529070.229680069,8061881.163694137
14,72.65548325107355,-158.1149187495202,529449.7142286293,8062265.742243921
12,72.64458616472824,-158.13116017430136,528926.9341227732,8061042.402579315
13,72.65827344650359,-158.10794675332605,529677.0558604478,8062580.389106724
14,72.64971419236673,-158.12452139644768,529139.6072486322,8061617.585294207
13,72.13971957531312,-158.46943116187234,518162.03182940703,8004597.201725263
13,72.66590280107496,-158.08644944736443,530379.2317894753,8063442.104958905
15,inf,inf,-501405754937.11633,-515449137964.9696
15,72.6550255747671,-158.1140746720689,529478.5512587542,8062215.108225369
11,72.65613863998445,-158.10526921961574,529769.6763928831,8062343.603092196
13,72.65558895015998,-158.11473894768602,529455.5225790122,8062277.619946345
14,72.6575532593151,-158.10176306287028,529883.9648188844,8062503.128963409
15,72.64975770486333,-158.12534755020133,529112.0404136181,8061622.037739334
13,72.656040619766,-158.1149152315038,529448.9145237863,8062327.911829539
15,72.6673377025322,-158.0929672974294,530160.0832153311,8063598.863353115
14,72.6522958212564,-158.1216226908784,529231.8682036159,8061906.945135902
15,71.79511542891704,-158.71426201930458,509963.5218339147,7966103.192880214
13,72.21745001556826,-158.14970426537673,528983.6563429418,8013392.294539225
13,72.52918736225165,-158.3182856448817,522843.23961864866,8048090.146763207
15,72.66131214220357,-158.2249331569472,525780.9553030638,8062865.279015452
13,72.47809038149033,-158.42747685102321,519238.8319187708,8042352.446529316
15,72.65930293440047,-158.10082589074906,529912.218338399,8062698.7507139025
13,72.65248350376345,-158.12312434887627,529181.5913105581,8061927.14825178
11,72.45272467859847,-158.30004737982736,523553.72045547504,8039568.497240537
14,72.6517512825369,-158.11678681571996,529393.686505455,8061848.569819385
13,72.63809329910595,-158.19572167219675,526787.2642412395,8060288.233404124
13,72.66703144206302,-158.09705511799388,530024.6807735864,8063562.654242433
14,72.65985506710662,-158.10383364777928,529811.2485047868,8062758.8380362075
11,71.84680543700107,-157.78541853842168,542233.2423380379,7972270.4493582705
13,72.65744221905322,-158.11645410157564,529395.4145892297,8062483.48931503
13,72.65323618961659,-158.111282947378,529574.3930588802,8062016.896952865
11,72.65767754306005,-158.10682087158722,529715.4985998087,8062514.480273922
15,72.2072072389696,-158.6956695101043,510379.6279376289,8012071.226772036
14,72.6562148722835,-158.11381800629007,529485.1325082285,8062347.886276876
13,72.65402855604147,-158.11692298960267,529385.4178015854,8062102.50600306
13,72.66373070723922,-158.10307453685408,529830.0387649853,8063191.495970824
14,72.64893704569177,-158.13955901880655,528640.365791088,8061523.666105335
15,inf,inf,-606472641407.8464,-439351881093.86865
12,72.65297689965674,-158.11674267589348,529393.1437195209,8061985.294481416
15,72.65463620597683,-158.11944409279448,529300.5362559843,8062169.04974036
13,72.64687313170326,-158.12538071376858,529115.6248851969,8061300.281263284
13,72.4243242448245,-158.3109653181492,523222.66333050793,8036396.466007261
13,72.64947337181158,-158.1191776319812,529317.8528814251,8061593.326648403
15,72.65721123348423,-158.10916012129584,529638.4503959158,8062461.312474187
15,72.65165816384825,-158.13637165099536,528742.0858765807,8061828.699390756
15,72.66078522984674,-158.07832187111958,530658.2530022345,8062875.43698502
13,72.65270596308976,-158.11638804604118,529405.3892500981,8061955.248413433
15,72.65558880399749,-158.09057930924715,530259.3380261047,8062289.621199238
14,72.39646515293755,-158.63745457108436,512237.85392054304,8033192.671979886
13,72.65446156713767,-158.11167710639623,529559.2544079056,8062153.378982094
15,72.6093896327431,-158.1610675391547,527986.128897552,8057102.455270522
15,72.65668549892696,-158.11253304530126,529527.1068767719,8062401.010725142
15,72.6566700252598,-158.17606109880953,527413.5992484327,8062369.152409807
15,72.6672451763242,-158.08666502038196,530369.7850883561,8063591.721086217
14,72.65975612930329,-158.10013787019548,529934.3468363734,8062749.642079081
15,72.66028781408119,-158.1054501543183,529756.7591093251,8062806.3036033455
15,72.6595345154377,-158.1506159830404,528255.6220912486,8062700.455313383
14,72.65294962589124,-158.11367831946913,529495.1579873372,8061983.755577302
14,72.64914456718212,-158.1749167322158,527463.2102837724,8061530.289372094
15,72.65283598913459,-158.17233063171557,527543.6071002953,8061943.213579886
15,72.6649021952926,-158.13764983478845,528678.3253634986,8063305.309976141
13,71.69078962764144,-157.83347945221212,540898.7656293663,7954838.517096366
13,72.6548082462567,-158.17006582992553,527615.9302249773,8062164.23867188
15,72.73531540248237,-157.97393887078357,533987.9643028389,8071244.482069429
13,72.65541302455492,-158.16422327885135,527809.3895893295,8062234.392705129
15,72.64943782881991,-158.172600851092,527539.8399677207,8061564.060654208
15,72.6555169357671,-158.1639888054307,527817.0294981768,8062246.09153636
13,72.65678085611037,-158.1576627793274,528025.527704399,8062390.010906444
13,72.64768187820505,-158.12397404415253,529161.1326529202,8061391.170278952
14,72.64919007136841,-158.20298682056207,526528.8697417229,8061522.740790535
13,72.6598886689617,-158.09964956338507,529950.367733667,8062764.668851941
15,72.65046966502628,-158.1215208518526,529238.2382794104,8061703.3084797235
13,72.6572766602641,-158.15699257926155,528047.0479775683,8062445.625527919
15,72.65318563615457,-158.11363736197666,529496.1321464302,8062010.099831593
13,72.64687462127743,-158.1654970031847,527780.2514887942,8061281.43559163
15,72.65591760262053,-158.11355792383017,529494.2751256219,8062314.85716162
13,72.3840011611201,-158.18972616500605,527369.2347659419,8031949.912882783
15,72.66235360370375,-158.09196620244157,530201.779470542,8063043.45200511
15,72.11002735301788,-158.34427419960346,522482.2470241166,8001327.631923276
13,72.65415365561607,-158.11517561661063,529443.3541797808,8062117.315654744
15,72.6538956395519,-158.17477686796707,527460.5796222372,8062060.285651759
15,72.65751258703429,-158.1114220902617,529562.7015052083,8062493.809369108
14,72.65663030389085,-158.1123174118209,529534.3718445242,8062394.960465078
13,72.65569889456923,-158.16468060595355,527793.729749487,8062266.066629878
15,72.64228820653837,-158.1524471108435,528221.8743895378,8060775.958516466
13,72.64758460912059,-158.11079574469053,529599.9435796612,8061386.771272762
13,72.6456010758353,-158.1868375669782,527071.7972797286,8061129.634667082
15,72.64870302848072,-158.17608553057755,527424.984613904,8061480.505993243
13,72.64396746002801,-158.13786579839595,528704.6838576733,8060970.174233836
13,72.66507581871375,-158.09170066551619,530206.0156838556,8063347.215051495
13,72.65612883488657,-158.10842644712946,529664.6516646172,8062340.946348343
15,72.66055863647306,-158.15197315780784,528208.8630309958,8062814.046447109
13,72.70522212614812,-158.11670312698064,529308.6898701158,8067812.664137996
15,72.65267476246133,-158.1208422164187,529257.2211553496,8061949.591823262
13,72.65731700613426,-158.1101449511787,529605.5121308704,8062472.624127186
14,72.65542625323127,-158.09361169588692,530158.7215424201,8062269.964543983
11,72.69258000954683,-158.08034867779168,530536.4947552063,8066420.712566231
11,72.70073865237761,-158.0762523487833,530658.4927493939,8067332.796977398
11,72.74689518459499,-158.05538123071273,531270.083863972,8072491.757401353
14,72.65706898334504,-158.08828089540899,530333.3004626734,8062455.876787415
14,72.66094174098076,-158.09154569030167,530218.1486136804,8062886.187860104
14,72.6382759830928,-158.15220076485372,528236.3974658941,8060328.555524225
14,72.66550668794999,-158.1553286722793,528089.4842546526,8063364.374192673
14,72.6595056003785,-158.10849238034606,529656.8636314597,8062717.5513977315
14,72.65366502977383,-158.11576805574234,529424.4444076925,8062062.524737337
13,72.65672868460737,-158.11386396400943,529482.7573790023,8062405.173356479
15,72.6479627523322,-158.18522326459896,527121.9619236647,8061393.784103183
14,72.65912937956314,-158.1016558353635,529884.9007351451,8062678.979374882
13,72.66417442352704,-158.14292292725682,528504.1333499036,8063221.623316064
15,72.66611685962094,-158.0939890694616,530128.1658501731,8063462.180166996
14,72.65520305185493,-158.15958065910706,527964.1856054632,8062213.129424006
13,72.64888706848208,-158.12872568068488,529001.0190583019,8061523.293163029
14,72.65926224382386,-158.10338615952267,529827.1211304853,8062692.938090822
14,72.65684733033403,-158.10680819996858,529717.2981916115,8062421.886328993
11,72.65855697482027,-158.15116534678975,528238.8900740579,8062591.162843858
12,72.66251244648774,-158.15536342180306,528093.0287814466,8063030.382651411
13,72.65124251124075,-158.17446963198478,527474.8729398639,8061764.497590792
13,72.18915049544478,-158.27921215258573,524607.194650157,8010178.224444805
41,inf,inf,-353506589253.57117,-643705030115.5209
14,72.65308139997936,-158.16305910778505,527851.7500137148,8061974.864744806
11,72.65422672354731,-158.15895037470855,527986.6824573223,8062104.524315293
14,72.65933199073899,-158.1136367778818,529486.0274976972,8062695.652830965
15,72.65160103075056,-158.1248754589573,529124.7548733833,8061827.868224611
11,72.65282351985778,-158.15493718064164,528122.4207426133,8061949.887905951
13,72.65459223170514,-158.1239378934255,529151.0860403274,8062161.956906764
14,72.65597554948994,-158.11349262778486,529496.3520917583,8062321.352530849
11,72.66094713036732,-158.10469611440678,529780.743210825,8062880.216352958
14,72.65080732892143,-158.1807518842426,527266.4645669382,8061713.092953597
15,72.64965722533768,-158.17729526352818,527383.2606846476,8061586.384376546
11,72.65815301046709,-158.1513144578671,528234.5668910147,8062546.034903875
14,72.65475707226898,-158.12385498906752,529153.576129483,8062180.383213267
11,72.6407389479079,-158.20486324894517,526478.9024194275,8060579.273159121
14,72.90516168234284,-158.51278929027748,515985.33662796475,8089965.322804353
13,72.65303972154011,-158.12281548287035,529190.9627386794,8061989.3380134385
15,72.6196236849531,-158.23623634975436,525464.1620578934,8058210.497570863
11,72.65599548811097,-158.1168683205043,529384.0088255709,8062321.92076361
13,72.65784639526865,-158.11213406874109,529538.4649946258,8062530.691176578
12,72.65246678406433,-158.16330078204615,527844.6636738821,8061906.1988212
14,72.65525542790733,-158.31973556749207,522635.341286591,8062151.467797107
11,inf,inf,-273604530447.54974,-505274381409.6577
13,72.65866470105017,-158.15410184939608,528141.0354953766,8062601.799399205
14,72.65789489015124,-158.15597111042607,528080.0607564567,8062515.059942824
14,72.65594179893621,-158.1666074957432,527729.2435337688,8062292.268829331
15,72.6572885649072,-158.06918573239358,530968.1797223145,8062490.119139639
15,72.65547646136072,-158.11410003842576,529476.9649719947,8062265.386802079
14,72.65138718215789,-158.17326857284306,527514.6214273245,8061781.184254556
13,72.37850837592035,-159.12939737929838,495627.81165858865,8031157.464697772
15,72.66278873360513,-158.09037517551994,530253.9588136607,8063092.786615258
15,72.65029620734181,-158.1602861486307,527948.3693589494,8061665.495443871
13,72.64111080051282,-158.13829124637496,528695.0936571838,8060651.343174615
13,72.65657075736526,-158.11554716430678,529427.0186177312,8062386.732468507
11,72.65938719964228,-158.1069201472714,529709.3585132649,8062705.1227327185
13,72.65733383963317,-158.1148353865806,529449.4437077406,8062472.194335957
15,72.6550450802201,-158.1128964923721,529517.7196421869,8062217.862825333
15,72.6534360464971,-158.1165313599767,529399.4216479462,8062036.610354851
13,72.65849115986222,-158.12812838709843,529005.3384550514,8062594.807090049
13,72.66491197680479,-158.15055809451562,528249.0587756924,8063300.279554443
14,72.64997711268576,-158.18014060187173,527288.0731759317,8061620.768724755
13,72.65964611377595,-158.09861886468337,529985.0581485704,8062738.129384434
13,72.656914313264,-158.11071091735232,529587.3491537892,8062427.429492053
13,72.6535040764318,-158.1692328588817,527645.6590370511,8062019.1557611255
15,72.65979544208292,-158.10253490800838,529854.5480226075,8062752.833094438
15,72.6615912196401,-158.0958861362172,530072.689871724,8062956.449257487
14,72.65066942257096,-158.12628244240855,529079.4450507807,8061723.276053357
15,72.65474098050227,-158.11611703002436,529411.0651106382,8062182.363244298
15,72.66019453225776,-158.14178039747242,528548.4761745683,8062778.253765171
13,72.66068317354623,-158.2943622921536,523472.46786564036,8062766.636860079
12,72.6452071873427,-158.34750449384424,521723.56629913475,8061020.398344297
15,72.6434795954583,-158.13503856800992,528799.5945190919,8060917.112720493
15,72.65525483597686,-158.1069720819312,529714.4888808365,8062244.18167242
